0.15 0.55 0.45 -0.157638 2.14256 -0.142485 0.142528
0.15 0.55 0.55 -0.157657 2.14256 -0.142491 -0.142491
0.15 0.55 0.65 0.127345 2.07976 -0.133533 -0.39871
0.15 0.55 0.75 0.639763 1.89481 -0.117032 -0.547956
0.15 0.55 0.85 1.22326 1.37505 -0.0968372 -0.466397
0.15 0.55 0.95 1.57256 -0.201272 -0.0807116 -0.17465
0.15 0.65 0.05 1.73408 -0.163246 -0.221552 0.158529
0.15 0.65 0.15 1.41702 1.36346 -0.267983 0.430088
0.15 0.65 0.25 0.873902 1.85462 -0.326074 0.511278
0.15 0.65 0.35 0.394465 2.02391 -0.373235 0.373272
0.15 0.65 0.45 0.127358 2.07976 -0.398706 0.13356
0.15 0.65 0.55 0.127345 2.07976 -0.39871 -0.133533
0.15 0.65 0.65 0.394424 2.02391 -0.373247 -0.373247
0.15 0.65 0.75 0.873838 1.85461 -0.326093 -0.511257
0.15 0.65 0.85 1.41694 1.36346 -0.268009 -0.430075
0.15 0.65 0.95 1.73399 -0.163253 -0.221582 -0.158524
0.15 0.75 0.05 2.01579 -0.101039 -0.291635 0.128227
0.15 0.75 0.15 1.75933 1.29914 -0.357837 0.361895
0.15 0.75 0.25 1.292 1.72141 -0.442705 0.442733
0.15 0.75 0.35 0.873869 1.85461 -0.51125 0.326112
0.15 0.75 0.45 0.639774 1.89481 -0.547953 0.117053
0.15 0.75 0.55 0.639763 1.89481 -0.547956 -0.117032
0.15 0.75 0.65 0.873838 1.85461 -0.511257 -0.326093
0.15 0.75 0.75 1.29195 1.7214 -0.442717 -0.442717
0.15 0.75 0.85 1.75927 1.29913 -0.357853 -0.361885
0.15 0.75 0.95 2.01572 -0.101043 -0.291653 -0.128223
0.15 0.85 0.05 2.31735 -0.0931287 -0.224212 0.0923264
0.15 0.85 0.15 2.1327 1.01864 -0.279001 0.279018
0.15 0.85 0.25 1.75931 1.29913 -0.361878 0.357866
0.15 0.85 0.35 1.41696 1.36346 -0.43007 0.268024
0.15 0.85 0.45 1.22326 1.37505 -0.466395 0.0968541
0.15 0.85 0.55 1.22326 1.37505 -0.466397 -0.0968372
0.15 0.85 0.65 1.41694 1.36346 -0.430075 -0.268009
0.15 0.85 0.75 1.75927 1.29913 -0.361885 -0.357853
0.15 0.85 0.85 2.13265 1.01863 -0.27901 -0.27901
0.15 0.85 0.95 2.31729 -0.0931317 -0.224222 -0.0923236
0.15 0.95 0.05 2.46421 -0.522672 -0.0734326 0.0734381
0.15 0.95 0.15 2.31734 -0.0931296 -0.0923208 0.224229
0.15 0.95 0.25 2.01575 -0.101042 -0.128221 0.291664
0.15 0.95 0.35 1.73401 -0.163252 -0.158523 0.221595
0.15 0.95 0.45 1.57256 -0.201272 -0.17465 0.0807267
0.15 0.95 0.55 1.57256 -0.201272 -0.17465 -0.0807116
0.15 0.95 0.65 1.73399 -0.163253 -0.158524 -0.221582
0.15 0.95 0.75 2.01572 -0.101043 -0.128223 -0.291653
0.15 0.95 0.85 2.31729 -0.0931317 -0.0923236 -0.224222
0.15 0.95 0.95 2.46416 -0.522674 -0.0734357 -0.0734357
0.25 0.05 0.05 3.71489 -0.637269 -0.0159261 -0.0159261
0.25 0.05 0.15 3.74674 -0.279674 -0.0374065 0.0226467
0.25 0.05 0.25 3.6696 -0.199139 -0.0403698 0.0974183
0.25 0.05 0.35 3.55191 -0.208523 -0.0340669 0.0987082
0.25 0.05 0.45 3.47218 -0.226713 -0.0286267 0.0398882
0.25 0.05 0.55 3.47213 -0.226726 -0.0286293 -0.039784
0.25 0.05 0.65 3.55175 -0.208568 -0.0340757 -0.0985957
0.25 0.05 0.75 3.66932 -0.199234 -0.040388 -0.0972936
0.25 0.05 0.85 3.74634 -0.279856 -0.0374398 -0.022524
0.25 0.05 0.95 3.71437 -0.637583 -0.0159784 0.0159834
0.25 0.15 0.05 3.74674 -0.279674 0.0226467 -0.0374065
0.25 0.15 0.15 3.82156 0.684019 -0.00179704 -0.00179704
0.25 0.15 0.25 3.75034 1.09502 0.00399208 0.100758
0.25 0.15 0.35 3.62004 1.25341 0.0231049 0.110451
0.25 0.15 0.45 3.52943 1.30583 0.0370246 0.0453257
0.25 0.15 0.55 3.52939 1.30582 0.037018 -0.045233
0.25 0.15 0.65 3.6199 1.25337 0.0230831 -0.110354
0.25 0.15 0.75 3.7501 1.09495 0.00394903 -0.100658
0.25 0.15 0.85 3.82122 0.683894 -0.00187068 0.0018857
0.25 0.15 0.95 3.74633 -0.279857 0.0225391 0.0374448
0.25 0.25 0.05 3.6696 -0.199139 0.0974183 -0.0403698
0.25 0.25 0.15 3.75034 1.09502 0.100758 0.00399208
0.25 0.25 0.25 3.66161 1.70347 0.12232 0.12232
0.25 0.25 0.35 3.5057 1.96872 0.148301 0.131741
0.25 0.25 0.45 3.39813 2.06771 0.164764 0.0538014
0.25 0.25 0.55 3.39809 2.0677 0.164756 -0.0537255
0.25 0.25 0.65 3.50558 1.96869 0.148275 -0.131665
0.25 0.25 0.75 3.66142 1.70342 0.122272 -0.122247
0.25 0.25 0.85 3.75008 1.09495 0.100683 -0.00393391
0.25 0.25 0.95 3.66929 -0.199238 0.0973193 0.0403931
0.25 0.35 0.05 3.55191 -0.208523 0.0987082 -0.0340669
0.25 0.35 0.15 3.62004 1.25341 0.110451 0.0231049
0.25 0.35 0.25 3.5057 1.96872 0.131741 0.148301
0.25 0.35 0.35 3.32344 2.29499 0.152895 0.152895
0.25 0.35 0.45 3.19991 2.42143 0.165568 0.0617806
0.25 0.35 0.55 3.19988 2.42142 0.165561 -0.0617219
0.25 0.35 0.65 3.32335 2.29497 0.152871 -0.152838
0.25 0.35 0.75 3.50555 1.96869 0.131699 -0.14825
0.25 0.35 0.85 3.61985 1.25336 0.11039 -0.0230671
0.25 0.35 0.95 3.55169 -0.208577 0.098633 0.0340812
0.25 0.45 0.05 3.47218 -0.226713 0.0398882 -0.0286267
0.25 0.45 0.15 3.52943 1.30583 0.0453257 0.0370246
0.25 0.45 0.25 3.39813 2.06771 0.0538014 0.164764
0.25 0.45 0.35 3.19991 2.42143 0.0617806 0.165568
0.25 0.45 0.45 3.06699 2.56047 0.0664672 0.0664672
0.25 0.45 0.55 3.06697 2.56047 0.0664608 -0.066423
0.25 0.45 0.65 3.19984 2.42142 0.0617612 -0.165527
0.25 0.45 0.75 3.39803 2.06769 0.0537686 -0.164728
0.25 0.45 0.85 3.5293 1.3058 0.0452806 -0.0369996
0.25 0.45 0.95 3.47202 -0.226742 0.0398348 0.0286358
0.25 0.55 0.05 3.47213 -0.226726 -0.039784 -0.0286293
0.25 0.55 0.15 3.52939 1.30582 -0.045233 0.037018
0.25 0.55 0.25 3.39809 2.0677 -0.0537255 0.164756
0.25 0.55 0.35 3.19988 2.42142 -0.0617219 0.165561
0.25 0.55 0.45 3.06697 2.56047 -0.066423 0.0664608
0.25 0.55 0.55 3.06696 2.56047 -0.0664278 -0.0664278
0.25 0.55 0.65 3.19983 2.42142 -0.0617364 -0.16553
0.25 0.55 0.75 3.39802 2.06769 -0.0537494 -0.16473
0.25 0.55 0.85 3.52929 1.3058 -0.0452648 -0.0370009
0.25 0.55 0.95 3.47202 -0.226743 -0.0398206 0.0286354
0.25 0.65 0.05 3.55175 -0.208568 -0.0985957 -0.0340757
0.25 0.65 0.15 3.6199 1.25337 -0.110354 0.0230831
0.25 0.65 0.25 3.50558 1.96869 -0.131665 0.148275
0.25 0.65 0.35 3.32335 2.29497 -0.152838 0.152871
0.25 0.65 0.45 3.19984 2.42142 -0.165527 0.0617612
0.25 0.65 0.55 3.19983 2.42142 -0.16553 -0.0617364
0.25 0.65 0.65 3.32331 2.29496 -0.152848 -0.152848
0.25 0.65 0.75 3.50552 1.96869 -0.131681 -0.148256
0.25 0.65 0.85 3.61983 1.25336 -0.110376 -0.0230709
0.25 0.65 0.95 3.55167 -0.208578 -0.0986202 0.03408
0.25 0.75 0.05 3.66932 -0.199234 -0.0972936 -0.040388
0.25 0.75 0.15 3.7501 1.09495 -0.100658 0.00394903
0.25 0.75 0.25 3.66142 1.70342 -0.122247 0.122272
0.25 0.75 0.35 3.50555 1.96869 -0.14825 0.131699
0.25 0.75 0.45 3.39803 2.06769 -0.164728 0.0537686
0.25 0.75 0.55 3.39802 2.06769 -0.16473 -0.0537494
0.25 0.75 0.65 3.50552 1.96869 -0.148256 -0.131681
0.25 0.75 0.75 3.66138 1.70342 -0.122258 -0.122258
0.25 0.75 0.85 3.75004 1.09494 -0.100671 -0.00393986
0.25 0.75 0.95 3.66926 -0.199241 -0.0973091 0.0403912
0.25 0.85 0.05 3.74634 -0.279856 -0.022524 -0.0374398
0.25 0.85 0.15 3.82122 0.683894 0.0018857 -0.00187068
0.25 0.85 0.25 3.75008 1.09495 -0.00393391 0.100683
0.25 0.85 0.35 3.61985 1.25336 -0.0230671 0.11039
0.25 0.85 0.45 3.5293 1.3058 -0.0369996 0.0452806
0.25 0.85 0.55 3.52929 1.3058 -0.0370009 -0.0452648
0.25 0.85 0.65 3.61983 1.25336 -0.0230709 -0.110376
0.25 0.85 0.75 3.75004 1.09494 -0.00393986 -0.100671
0.25 0.85 0.85 3.82117 0.68389 0.00187809 0.00187809
0.25 0.85 0.95 3.74628 -0.279861 -0.0225325 0.0374424
0.25 0.95 0.05 3.71437 -0.637583 0.0159834 -0.0159784
0.25 0.95 0.15 3.74633 -0.279857 0.0374448 0.0225391
0.25 0.95 0.25 3.66929 -0.199238 0.0403931 0.0973193
0.25 0.95 0.35 3.55169 -0.208577 0.0340812 0.098633
0.25 0.95 0.45 3.47202 -0.226742 0.0286358 0.0398348
0.25 0.95 0.55 3.47202 -0.226743 0.0286354 -0.0398206
0.25 0.95 0.65 3.55167 -0.208578 0.03408 -0.0986202
0.25 0.95 0.75 3.66926 -0.199241 0.0403912 -0.0973091
0.25 0.95 0.85 3.74628 -0.279861 0.0374424 -0.0225325
0.25 0.95 0.95 3.71432 -0.637587 0.0159806 0.0159806
0.35 0.05 0.05 4.54798 -0.552211 -0.0266041 -0.0266041
0.35 0.05 0.15 4.60119 -0.273376 -0.0471686 -0.0294319
0.35 0.05 0.25 4.60685 -0.138939 -0.0584623 0.0127007
0.35 0.05 0.35 4.57579 -0.0930183 -0.0611682 0.0297678
0.35 0.05 0.45 4.54731 -0.0831613 -0.06087 0.0142583
0.35 0.05 0.55 4.54727 -0.0831729 -0.0608717 -0.0141817
0.35 0.05 0.65 4.57567 -0.0930558 -0.0611735 -0.0296904
0.35 0.05 0.75 4.60665 -0.13901 -0.0584722 -0.0126254
0.35 0.05 0.85 4.60093 -0.273491 -0.0471843 0.0294938
0.35 0.05 0.95 4.54767 -0.552369 -0.0266251 0.0266295
0.35 0.15 0.05 4.60119 -0.273376 -0.0294319 -0.0471686
0.35 0.15 0.15 4.69553 0.47189 -0.0612901 -0.0612901
0.35 0.15 0.25 4.72377 0.914477 -0.0775967 -0.00129884
0.35 0.15 0.35 4.69813 1.13749 -0.0795341 0.02736
0.35 0.15 0.45 4.66905 1.22696 -0.0773511 0.0145547
0.35 0.15 0.55 4.66902 1.22695 -0.0773554 -0.0144851
0.35 0.15 0.65 4.69802 1.13746 -0.0795477 -0.0272909
0.35 0.15 0.75 4.7236 0.914419 -0.0776215 0.00136373
0.35 0.15 0.85 4.69529 0.471801 -0.0613279 0.0613408
0.35 0.15 0.95 4.60092 -0.273492 -0.0294808 0.0471887
0.35 0.25 0.05 4.60685 -0.138939 0.0127007 -0.0584623
0.35 0.25 0.15 4.72377 0.914477 -0.00129884 -0.0775967
0.35 0.25 0.25 4.76204 1.57082 -0.00554325 -0.00554325
0.35 0.25 0.35 4.73486 1.92099 -0.00161396 0.0300134
0.35 0.25 0.45 4.70201 2.06863 0.00282237 0.0164369
0.35 0.25 0.55 4.70198 2.06862 0.00281685 -0.0163782
0.35 0.25 0.65 4.73477 1.92096 -0.00163108 -0.0299565
0.35 0.25 0.75 4.7619 1.57078 -0.00557329 0.00559436
0.35 0.25 0.85 4.72358 0.914416 -0.00134235 0.0776345
0.35 0.25 0.95 4.60663 -0.139014 0.0126471 0.0584766
0.35 0.35 0.05 4.57579 -0.0930183 0.0297678 -0.0611682
0.35 0.35 0.15 4.69813 1.13749 0.02736 -0.0795341
0.35 0.35 0.25 4.73486 1.92099 0.0300134 -0.00161396
0.35 0.35 0.35 4.70135 2.34927 0.0357256 0.0357256
0.35 0.35 0.45 4.66341 2.53338 0.0400169 0.0189855
0.35 0.35 0.55 4.66338 2.53338 0.0400114 -0.0189385
0.35 0.35 0.65 4.70128 2.34925 0.0357089 -0.0356811
0.35 0.35 0.75 4.73474 1.92096 0.029985 0.00165245
0.35 0.35 0.85 4.69798 1.13745 0.0273207 0.0795612
0.35 0.35 0.95 4.57562 -0.093065 0.0297211 0.0611781
0.35 0.45 0.05 4.54731 -0.0831613 0.0142583 -0.06087
0.35 0.45 0.15 4.66905 1.22696 0.0145547 -0.0773511
0.35 0.45 0.25 4.70201 2.06863 0.0164369 0.00282237
0.35 0.45 0.35 4.66341 2.53338 0.0189855 0.0400169
0.35 0.45 0.45 4.62198 2.73477 0.0207227 0.0207227
0.35 0.45 0.55 4.62196 2.73477 0.0207179 -0.0206862
0.35 0.45 0.65 4.66335 2.53337 0.0189713 -0.0399829
0.35 0.45 0.75 4.70193 2.06861 0.0164134 -0.00279386
0.35 0.45 0.85 4.66894 1.22693 0.0145231 0.0773706
0.35 0.45 0.95 4.54719 -0.0831899 0.0142216 0.060877
0.35 0.55 0.05 4.54727 -0.0831729 -0.0141817 -0.0608717
0.35 0.55 0.15 4.66902 1.22695 -0.0144851 -0.0773554
0.35 0.55 0.25 4.70198 2.06862 -0.0163782 0.00281685
0.35 0.55 0.35 4.66338 2.53338 -0.0189385 0.0400114
0.35 0.55 0.45 4.62196 2.73477 -0.0206862 0.0207179
0.35 0.55 0.55 4.62195 2.73476 -0.02069 -0.02069
0.35 0.55 0.65 4.66334 2.53337 -0.0189497 -0.0399857
0.35 0.55 0.75 4.70192 2.06861 -0.0163963 -0.00279572
0.35 0.55 0.85 4.66893 1.22693 -0.0145088 0.0773695
0.35 0.55 0.95 4.54718 -0.0831906 -0.0142087 0.0608767
0.35 0.65 0.05 4.57567 -0.0930558 -0.0296904 -0.0611735
0.35 0.65 0.15 4.69802 1.13746 -0.0272909 -0.0795477
0.35 0.65 0.25 4.73477 1.92096 -0.0299565 -0.00163108
0.35 0.65 0.35 4.70128 2.34925 -0.0356811 0.0357089
0.35 0.65 0.45 4.66335 2.53337 -0.0399829 0.0189713
0.35 0.65 0.55 4.66334 2.53337 -0.0399857 -0.0189497
0.35 0.65 0.65 4.70125 2.34924 -0.0356892 -0.0356892
0.35 0.65 0.75 4.73472 1.92095 -0.0299695 0.00164702
0.35 0.65 0.85 4.69796 1.13745 -0.0273077 0.0795581
0.35 0.65 0.95 4.5756 -0.093067 -0.0297094 0.0611771
0.35 0.75 0.05 4.60665 -0.13901 -0.0126254 -0.0584722
0.35 0.75 0.15 4.7236 0.914419 0.00136373 -0.0776215
0.35 0.75 0.25 4.7619 1.57078 0.00559436 -0.00557329
0.35 0.75 0.35 4.73474 1.92096 0.00165245 0.029985
0.35 0.75 0.45 4.70193 2.06861 -0.00279386 0.0164134
0.35 0.75 0.55 4.70192 2.06861 -0.00279572 -0.0163963
0.35 0.75 0.65 4.73472 1.92095 0.00164702 -0.0299695
0.35 0.75 0.75 4.76186 1.57078 0.00558574 0.00558574
0.35 0.75 0.85 4.72355 0.914412 0.00135267 0.0776296
0.35 0.75 0.95 4.6066 -0.139017 -0.0126378 0.058475
0.35 0.85 0.05 4.60093 -0.273491 0.0294938 -0.0471843
0.35 0.85 0.15 4.69529 0.471801 0.0613408 -0.0613279
0.35 0.85 0.25 4.72358 0.914416 0.0776345 -0.00134235
0.35 0.85 0.35 4.69798 1.13745 0.0795612 0.0273207
0.35 0.85 0.45 4.66894 1.22693 0.0773706 0.0145231
0.35 0.85 0.55 4.66893 1.22693 0.0773695 -0.0145088
0.35 0.85 0.65 4.69796 1.13745 0.0795581 -0.0273077
0.35 0.85 0.75 4.72355 0.914412 0.0776296 0.00135267
0.35 0.85 0.85 4.69525 0.471796 0.0613346 0.0613346
0.35 0.85 0.95 4.60088 -0.273496 0.0294868 0.0471866
0.35 0.95 0.05 4.54767 -0.552369 0.0266295 -0.0266251
0.35 0.95 0.15 4.60092 -0.273492 0.0471887 -0.0294808
0.35 0.95 0.25 4.60663 -0.139014 0.0584766 0.0126471
0.35 0.95 0.35 4.57562 -0.093065 0.0611781 0.0297211
0.35 0.95 0.45 4.54719 -0.0831899 0.060877 0.0142216
0.35 0.95 0.55 4.54718 -0.0831906 0.0608767 -0.0142087
0.35 0.95 0.65 4.5756 -0.093067 0.0611771 -0.0297094
0.35 0.95 0.75 4.6066 -0.139017 0.058475 -0.0126378
0.35 0.95 0.85 4.60088 -0.273496 0.0471866 0.0294868
0.35 0.95 0.95 4.54762 -0.552373 0.0266272 0.0266272
0.45 0.05 0.05 5.17469 -0.477193 -0.0109056 -0.0109056
0.45 0.05 0.15 5.1965 -0.237549 -0.0184721 -0.015777
0.45 0.05 0.25 5.20624 -0.0819765 -0.0235184 -0.00308367
0.45 0.05 0.35 5.20267 -0.00629673 -0.0254486 0.00475717
0.45 0.05 0.45 5.19673 0.020744 -0.0258623 0.00298336
0.45 0.05 0.55 5.1967 0.020735 -0.0258633 -0.00292826
